epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,1037.76,0.91514,0.99499,0.18427,0.45663,1.34375,0.99963,0.98413,0.985,0.71301,0.99425,0.97884,0.97124,0.79664,1.01831,0.74098,0.12633,0.35303,1.47113,0.0007228,0.0007228,0.0007228
27,986.908,0.9328,1.0151,0.18193,0.46986,1.34249,0.99961,0.98413,0.985,0.69487,0.99424,0.97884,0.97156,0.7866,1.05975,0.74512,0.12542,0.35777,1.5101,0.0007426,0.0007426,0.0007426
30,1072.02,0.90668,0.97993,0.18128,0.45853,1.33995,0.99963,0.98413,0.985,0.69505,0.99425,0.97884,0.97167,0.77341,1.06344,0.78528,0.1243,0.35886,1.51494,0.0007129,0.0007129,0.0007129
28,1016.07,0.91926,0.98482,0.17973,0.47425,1.33603,0.99964,0.98413,0.985,0.6925,0.99426,0.97884,0.97188,0.78192,1.07791,0.76855,0.12462,0.35545,1.5335,0.0007327,0.0007327,0.0007327
31,1101.59,0.91089,0.96945,0.18257,0.45676,1.33777,0.99961,0.98413,0.985,0.69145,0.99424,0.97884,0.97172,0.79337,1.08265,0.75052,0.12561,0.35779,1.53488,0.000703,0.000703,0.000703
29,1050.91,0.91514,0.99499,0.18427,0.45663,1.34375,0.99963,0.98413,0.985,0.71301,0.99425,0.97884,0.97124,0.79664,1.01831,0.74098,0.12633,0.35303,1.47113,0.0007228,0.0007228,0.0007228
32,1137.22,0.9253,0.99482,0.18088,0.46045,1.34994,0.99962,0.98413,0.985,0.68473,0.99425,0.97884,0.97161,0.75269,1.10667,0.83551,0.12413,0.36377,1.56768,0.0006931,0.0006931,0.0006931
30,1083.97,0.90668,0.97993,0.18128,0.45853,1.33995,0.99963,0.98413,0.985,0.69505,0.99425,0.97884,0.97167,0.77341,1.06344,0.78528,0.1243,0.35886,1.51494,0.0007129,0.0007129,0.0007129
33,1168.84,0.91703,1.05417,0.18278,0.45832,1.3428,0.99961,0.98413,0.985,0.719,0.99423,0.97884,0.97156,0.79008,0.99389,0.7588,0.12501,0.35076,1.44792,0.0006832,0.0006832,0.0006832
31,1115.21,0.91089,0.96945,0.18257,0.45676,1.33777,0.99961,0.98413,0.985,0.69145,0.99424,0.97884,0.97172,0.79337,1.08265,0.75052,0.12561,0.35779,1.53488,0.000703,0.000703,0.000703
34,1203.4,0.89459,0.96828,0.18341,0.44771,1.3259,0.99963,0.98413,0.985,0.69949,0.99426,0.97884,0.97118,0.77265,1.06515,0.81864,0.12541,0.34926,1.51109,0.0006733,0.0006733,0.0006733
32,1155.78,0.9253,0.99482,0.18088,0.46045,1.34994,0.99962,0.98413,0.985,0.68473,0.99425,0.97884,0.97161,0.75269,1.10667,0.83551,0.12413,0.36377,1.56768,0.0006931,0.0006931,0.0006931
35,1242.67,0.91386,0.97347,0.17995,0.46177,1.34463,0.99962,0.98413,0.985,0.69277,0.99424,0.97884,0.97167,0.7998,1.07436,0.71192,0.12585,0.34747,1.53175,0.0006634,0.0006634,0.0006634
33,1179.41,0.91703,1.05417,0.18278,0.45832,1.3428,0.99961,0.98413,0.985,0.719,0.99423,0.97884,0.97156,0.79008,0.99389,0.7588,0.12501,0.35076,1.44792,0.0006832,0.0006832,0.0006832
36,1261.55,0.89883,0.94256,0.18185,0.45175,1.3287,0.99963,0.98413,0.985,0.69783,0.99425,0.97884,0.97188,0.80487,1.05736,0.71758,0.12549,0.34884,1.51392,0.0006535,0.0006535,0.0006535
34,1205.59,0.89459,0.96828,0.18341,0.44771,1.3259,0.99963,0.98413,0.985,0.69949,0.99426,0.97884,0.97118,0.77265,1.06515,0.81864,0.12541,0.34926,1.51109,0.0006733,0.0006733,0.0006733
37,1292.39,0.9149,1.02328,0.17823,0.45893,1.34289,0.99962,0.98413,0.985,0.71433,0.99424,0.97884,0.97177,0.80511,1.01669,0.73062,0.12549,0.3578,1.46857,0.0006436,0.0006436,0.0006436
35,1239.6,0.91386,0.97347,0.17995,0.46177,1.34463,0.99962,0.98413,0.985,0.69277,0.99424,0.97884,0.97167,0.7998,1.07436,0.71192,0.12585,0.34747,1.53175,0.0006634,0.0006634,0.0006634
38,1331.51,0.91218,0.9814,0.17937,0.4599,1.33565,0.99964,0.98413,0.985,0.71333,0.99427,0.97884,0.97204,0.80831,1.02976,0.70924,0.12542,0.35247,1.48328,0.0006337,0.0006337,0.0006337
36,1274.87,0.89883,0.94256,0.18185,0.45175,1.3287,0.99963,0.98413,0.985,0.69783,0.99425,0.97884,0.97188,0.80487,1.05736,0.71758,0.12549,0.34884,1.51392,0.0006535,0.0006535,0.0006535
39,1361.26,0.90819,0.93782,0.17886,0.46266,1.33795,0.99963,0.98413,0.985,0.70646,0.99425,0.97884,0.97161,0.81897,1.04036,0.67932,0.12386,0.35019,1.4988,0.0006238,0.0006238,0.0006238
37,1303.74,0.9149,1.02328,0.17823,0.45893,1.34289,0.99962,0.98413,0.985,0.71433,0.99424,0.97884,0.97177,0.80511,1.01669,0.73062,0.12549,0.3578,1.46857,0.0006436,0.0006436,0.0006436
40,1389.67,0.90423,0.93593,0.17741,0.45611,1.33006,0.99962,0.98413,0.985,0.69814,0.99425,0.97884,0.97183,0.78994,1.05413,0.76157,0.12419,0.35519,1.50938,0.0006139,0.0006139,0.0006139
38,1330.91,0.91218,0.9814,0.17937,0.4599,1.33565,0.99964,0.98413,0.985,0.71333,0.99427,0.97884,0.97204,0.80831,1.02976,0.70924,0.12542,0.35247,1.48328,0.0006337,0.0006337,0.0006337
41,1414.93,0.90166,0.90224,0.17975,0.45466,1.32799,0.99962,0.98413,0.985,0.69189,0.99425,0.97884,0.97199,0.80628,1.0859,0.69826,0.12512,0.35543,1.5445,0.000604,0.000604,0.000604
39,1355.97,0.90819,0.93782,0.17886,0.46266,1.33795,0.99963,0.98413,0.985,0.70646,0.99425,0.97884,0.97161,0.81897,1.04036,0.67932,0.12386,0.35019,1.4988,0.0006238,0.0006238,0.0006238
42,1440.53,0.90861,0.90794,0.17954,0.45953,1.3363,0.99962,0.98413,0.985,0.71472,0.99425,0.97884,0.97199,0.81715,1.01254,0.6785,0.12526,0.34604,1.46324,0.0005941,0.0005941,0.0005941
40,1384.6,0.90423,0.93593,0.17741,0.45611,1.33006,0.99962,0.98413,0.985,0.69814,0.99425,0.97884,0.97183,0.78994,1.05413,0.76157,0.12419,0.35519,1.50938,0.0006139,0.0006139,0.0006139
43,1470.81,0.9027,0.91545,0.1794,0.46058,1.33151,0.99963,0.98413,0.985,0.67207,0.99426,0.97884,0.97226,0.79929,1.1331,0.73927,0.12434,0.36425,1.59426,0.0005842,0.0005842,0.0005842
41,1411.6,0.90166,0.90224,0.17975,0.45466,1.32799,0.99962,0.98413,0.985,0.69189,0.99425,0.97884,0.97199,0.80628,1.0859,0.69826,0.12512,0.35543,1.5445,0.000604,0.000604,0.000604
44,1500.5,0.90322,0.93009,0.17987,0.4549,1.33124,0.99962,0.98413,0.985,0.71258,0.99425,0.97884,0.9721,0.7736,1.02415,0.76354,0.1245,0.34764,1.47603,0.0005743,0.0005743,0.0005743
42,1438.44,0.90861,0.90794,0.17954,0.45953,1.3363,0.99962,0.98413,0.985,0.71472,0.99425,0.97884,0.97199,0.81715,1.01254,0.6785,0.12526,0.34604,1.46324,0.0005941,0.0005941,0.0005941
45,1530.04,0.91955,0.96192,0.17724,0.46511,1.34748,0.99964,0.98413,0.985,0.69323,0.99427,0.97884,0.97188,0.80493,1.0852,0.74353,0.12396,0.34672,1.5384,0.0005644,0.0005644,0.0005644
43,1479.4,0.9027,0.91545,0.1794,0.46058,1.33151,0.99963,0.98413,0.985,0.67207,0.99426,0.97884,0.97226,0.79929,1.1331,0.73927,0.12434,0.36425,1.59426,0.0005842,0.0005842,0.0005842
46,1574.68,0.90123,0.91761,0.17715,0.45301,1.32676,0.99964,0.98413,0.985,0.72128,0.99427,0.97884,0.97199,0.80131,0.99804,0.72048,0.12356,0.34467,1.45526,0.0005545,0.0005545,0.0005545
44,1520.9,0.90322,0.93009,0.17987,0.4549,1.33124,0.99962,0.98413,0.985,0.71258,0.99425,0.97884,0.9721,0.7736,1.02415,0.76354,0.1245,0.34764,1.47603,0.0005743,0.0005743,0.0005743
47,1609.71,0.9112,0.92558,0.18075,0.45437,1.3348,0.99964,0.98413,0.985,0.71145,0.99427,0.97884,0.97215,0.79343,1.01098,0.74039,0.12432,0.34534,1.45777,0.0005446,0.0005446,0.0005446
45,1558.56,0.91955,0.96192,0.17724,0.46511,1.34748,0.99964,0.98413,0.985,0.69323,0.99427,0.97884,0.97188,0.80493,1.0852,0.74353,0.12396,0.34672,1.5384,0.0005644,0.0005644,0.0005644
48,1644.8,0.91354,0.90759,0.1769,0.45985,1.34371,0.99964,0.98413,0.985,0.70411,0.99426,0.97884,0.97226,0.80386,1.05136,0.71192,0.12485,0.3511,1.50834,0.0005347,0.0005347,0.0005347
46,1587.45,0.90123,0.91761,0.17715,0.45301,1.32676,0.99964,0.98413,0.985,0.72128,0.99427,0.97884,0.97199,0.80131,0.99804,0.72048,0.12356,0.34467,1.45526,0.0005545,0.0005545,0.0005545
49,1672.42,0.89187,0.89062,0.17664,0.45591,1.32526,0.99963,0.98413,0.985,0.72608,0.99426,0.97884,0.97215,0.79763,0.98751,0.72852,0.12436,0.34288,1.44055,0.0005248,0.0005248,0.0005248
47,1614.69,0.9112,0.92558,0.18075,0.45437,1.3348,0.99964,0.98413,0.985,0.71145,0.99427,0.97884,0.97215,0.79343,1.01098,0.74039,0.12432,0.34534,1.45777,0.0005446,0.0005446,0.0005446
50,1701.5,0.9056,0.96667,0.17779,0.45966,1.32826,0.99961,0.98413,0.985,0.69906,0.99424,0.97884,0.97215,0.80288,1.04912,0.74649,0.1237,0.34579,1.50843,0.0005149,0.0005149,0.0005149
48,1644.69,0.91354,0.90759,0.1769,0.45985,1.34371,0.99964,0.98413,0.985,0.70411,0.99426,0.97884,0.97226,0.80386,1.05136,0.71192,0.12485,0.3511,1.50834,0.0005347,0.0005347,0.0005347
51,1730.62,0.91046,0.94532,0.17565,0.4573,1.3351,0.99965,0.98413,0.985,0.72828,0.99427,0.97884,0.97215,0.8267,0.97872,0.67877,0.12465,0.3433,1.43561,0.000505,0.000505,0.000505
